run_id,run_description,adsorbent,adsorbent_mass,adsorbent_mass_units,adsorbate,adsorbate_mass,adsorbate_mass_units,temperature_units,pressure_units,adsorption_units,temperature,pressure,adsorption,uncertainty,branch,notes
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,176.28,4.41,0,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,209.49,4.79,7,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,239.12,5.15,0,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,263.10,5.36,1,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,297.59,5.76,0,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,336.18,6.13,4,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,377.14,6.52,0,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,413.06,6.84,9,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,446.03,7.14,1,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,477.18,7.44,9,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,667.73,9.24,2,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,673.62,9.33,0,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,647.83,9.06,8,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,621.32,8.80,4,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,590.16,8.49,8,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,548.20,8.13,0,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,508.80,7.74,6,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,472.18,7.43,4,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,437.96,7.09,3,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,406.10,6.79,6,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,377.02,6.51,0,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,349.70,6.25,6,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,323.48,6.02,3,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,299.34,5.79,2,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,278.34,5.55,3,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,240.01,5.19,0,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,206.88,4.86,2,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,165.25,4.34,9,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,132.93,3.93,3,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,93.75,3.38,3,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,54.15,2.66,8,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,24.79,1.92,6,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,9.34,1.33,4,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,2.53,0.86,0,D,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,493.64,7.60,3,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,529.28,7.94,4,A,
11,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,183.36,548.67,8.14,0,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,550.43,6.23,6,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,573.68,6.35,9,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,610.61,6.60,2,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,646.85,6.86,4,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,663.41,6.90,1,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,616.88,6.64,7,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,573.25,6.40,6,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,535.34,6.12,3,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,495.97,5.92,5,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,459.45,5.70,2,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,426.14,5.46,2,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,395.40,5.21,6,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,366.90,5.02,0,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,340.30,4.91,4,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,315.67,4.74,2,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,292.68,4.50,4,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,271.38,4.35,6,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,233.51,4.06,2,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,200.75,3.78,4,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,172.45,3.52,1,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,148.31,3.31,0,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,118.24,2.98,7,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,94.41,2.70,9,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,65.29,2.41,5,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,43.73,2.00,3,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,33.09,1.80,7,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,21.28,1.51,1,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,6.61,1.04,9,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,1.95,0.71,3,D,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,7.66,1.09,8,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,15.61,1.31,2,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,33.08,1.71,9,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,55.21,2.19,0,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,76.44,2.55,4,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,109.35,2.91,0,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,123.29,3.02,1,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,158.60,3.39,7,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,198.69,3.76,3,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,220.54,3.98,1,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,255.03,4.27,0,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,275.62,4.37,0,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,329.80,4.77,7,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,360.71,5.02,3,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,415.03,5.32,4,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,440.51,5.52,5,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,494.07,5.89,5,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,528.22,6.12,6,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,562.98,6.30,8,A,
12,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,192.21,590.39,6.45,4,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,63.47,0.89,1,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,93.53,1.04,2,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,129.74,1.16,8,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,198.21,1.45,1,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,248.25,1.61,0,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,286.05,1.65,0,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,322.48,1.73,0,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,372.79,1.84,0,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,404.36,1.88,5,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,455.82,1.97,7,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,498.52,2.09,9,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,615.26,2.29,5,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,691.73,2.38,8,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,821.83,2.56,5,A,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,776.35,2.51,6,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,733.63,2.46,2,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,693.12,2.39,8,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,655.11,2.34,7,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,615.65,2.29,6,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,579.36,2.23,6,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,547.44,2.17,0,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,515.95,2.11,4,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,487.67,2.05,7,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,460.65,1.98,1,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,423.69,1.92,2,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,378.10,1.83,4,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,337.40,1.76,1,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,301.07,1.62,2,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,254.73,1.59,5,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,215.67,1.49,4,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,170.90,1.32,0,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,134.58,1.16,4,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,92.38,1.04,1,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,50.80,0.83,2,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,21.20,0.59,9,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,6.63,0.51,6,D,
13,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,243.4,3.34,0.45,5,D,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,6.50,0.27,7,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,42.96,0.38,2,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,68.18,0.39,1,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,116.49,0.54,5,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,159.95,0.60,6,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,196.64,0.65,3,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,227.58,0.70,5,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,292.36,0.77,3,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,323.88,0.79,6,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,363.40,0.85,4,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,396.24,0.90,8,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,445.33,0.97,3,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,502.07,0.99,5,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,548.01,1.02,9,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,576.91,1.10,1,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,653.38,1.14,8,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,702.68,1.18,4,A,
14,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,mmHg,mg,273.16,744.99,1.23,5,A,
